policy_id,age,gender,marital_status,region,income_bracket,policy_type,policy_tenure,premium_amount,sum_assured,payment_mode,missed_payments,num_claims,agent_contact,loan_on_policy,lapsed
POL04257,25,Female,Married,Rural,High,Whole Life,17,8325,113070,Monthly,3,0,0,0,0
POL04258,22,Male,Single,Semi-Urban,Medium,ULIP,9,35783,248634,Yearly,2,2,0,0,1
POL04259,22,Female,Married,Semi-Urban,Low,Endowment,19,8143,143400,Yearly,2,2,1,1,0
POL04260,47,Male,Single,Rural,Medium,Whole Life,13,40805,685703,Quarterly,1,2,0,0,0
POL04261,66,Male,Single,Urban,Low,Term,4,17417,258591,Quarterly,3,1,0,0,0
POL04262,41,Female,Married,Semi-Urban,Low,Whole Life,5,36300,435341,Monthly,0,0,1,0,0
POL04263,44,Female,Married,Semi-Urban,Low,Whole Life,13,31526,613713,Yearly,0,1,0,0,0
POL04264,31,Female,Married,Semi-Urban,Medium,Term,16,33896,616415,Yearly,0,1,1,0,0
POL04265,32,Female,Single,Semi-Urban,Low,Endowment,5,42443,622488,Yearly,2,1,0,1,0
POL04266,62,Female,Divorced,Semi-Urban,Low,Term,8,32606,344874,Yearly,0,0,1,0,0
POL04267,62,Male,Single,Rural,Medium,Endowment,16,44916,640966,Quarterly,0,0,0,0,0
POL04268,26,Female,Married,Semi-Urban,Low,Endowment,1,12551,171090,Monthly,2,0,1,1,0
POL04269,22,Male,Single,Rural,Low,Endowment,6,40436,441303,Quarterly,0,0,1,0,0
POL04270,38,Male,Divorced,Rural,High,Whole Life,11,7246,69562,Yearly,1,1,1,0,0
POL04271,43,Male,Divorced,Urban,Medium,ULIP,16,44421,493302,Monthly,4,2,1,0,0
POL04272,55,Male,Divorced,Semi-Urban,Low,ULIP,5,48901,665477,Monthly,1,2,0,1,0
POL04273,66,Male,Single,Semi-Urban,Low,Whole Life,16,12649,144477,Yearly,3,1,0,0,0
POL04274,62,Female,Divorced,Urban,Medium,Endowment,7,46209,413737,Yearly,1,0,1,0,0
POL04275,50,Female,Divorced,Semi-Urban,Medium,Term,19,5888,96648,Quarterly,1,0,1,0,0
POL04276,25,Male,Single,Semi-Urban,Low,Term,1,46983,609464,Quarterly,2,1,1,0,0
POL04277,26,Male,Married,Rural,Low,ULIP,9,34424,207064,Yearly,3,0,1,0,0
POL04278,32,Female,Divorced,Rural,High,Endowment,18,46559,490021,Yearly,1,0,0,0,0
POL04279,42,Female,Single,Urban,Medium,Whole Life,13,16075,293749,Quarterly,4,2,1,0,0
POL04280,56,Male,Divorced,Rural,Medium,Whole Life,15,27699,452284,Monthly,1,0,0,0,0
POL04281,33,Female,Single,Semi-Urban,Low,ULIP,3,14950,147238,Monthly,0,1,0,0,0
POL04282,47,Female,Married,Semi-Urban,Low,Endowment,10,10413,198604,Monthly,2,0,0,0,1
POL04283,40,Female,Single,Urban,Medium,Term,9,44305,272433,Quarterly,0,0,1,0,0
POL04284,66,Male,Single,Semi-Urban,High,Term,13,8569,166397,Yearly,3,2,0,0,0
POL04285,28,Female,Divorced,Urban,Low,Whole Life,16,6242,54215,Monthly,3,0,0,0,0
POL04286,68,Male,Single,Semi-Urban,High,ULIP,3,42097,216227,Yearly,2,0,0,0,1
POL04287,28,Male,Married,Urban,Low,Whole Life,15,35085,403727,Quarterly,1,0,0,0,0
POL04288,47,Male,Single,Semi-Urban,Medium,Term,17,15487,160825,Quarterly,3,0,1,0,0
POL04289,61,Male,Single,Semi-Urban,Low,Whole Life,14,23309,305029,Yearly,4,0,1,0,0
POL04290,26,Male,Single,Semi-Urban,Medium,Endowment,7,35771,606375,Yearly,2,0,1,0,0
POL04291,42,Female,Married,Semi-Urban,Medium,Term,16,31638,557982,Yearly,0,0,1,0,0
POL04292,35,Male,Married,Semi-Urban,Medium,Term,8,41163,453552,Yearly,4,1,1,0,0
POL04293,25,Male,Single,Urban,Medium,Whole Life,4,26615,304680,Monthly,2,0,0,0,0
POL04294,44,Male,Single,Urban,Medium,Whole Life,15,13039,94176,Yearly,4,0,0,0,0
POL04295,63,Female,Single,Rural,Medium,ULIP,5,13198,75403,Monthly,2,0,1,0,0
POL04296,41,Female,Divorced,Urban,Low,Whole Life,13,39354,575285,Quarterly,0,1,1,0,0
POL04297,36,Female,Married,Semi-Urban,Medium,Endowment,6,8824,52648,Monthly,1,0,1,0,0
POL04298,66,Female,Single,Urban,Low,ULIP,5,28999,464200,Yearly,2,1,0,0,1
POL04299,50,Female,Single,Semi-Urban,Medium,ULIP,17,8436,110396,Monthly,3,0,1,0,1
POL04300,29,Female,Married,Semi-Urban,Medium,Term,7,33014,263410,Quarterly,0,0,0,0,0
POL04301,62,Female,Divorced,Rural,Low,Endowment,6,45857,600398,Yearly,0,2,0,1,0
POL04302,69,Male,Single,Urban,High,Endowment,2,21057,163085,Quarterly,4,1,1,0,1
POL04303,40,Male,Married,Urban,High,ULIP,11,6310,73076,Quarterly,3,1,0,0,1
POL04304,69,Female,Divorced,Semi-Urban,Medium,ULIP,7,14819,251825,Yearly,4,1,0,0,1
POL04305,60,Male,Married,Urban,Low,Term,8,18457,220169,Monthly,0,0,0,0,0
POL04306,67,Male,Married,Urban,Medium,Whole Life,5,5477,39601,Quarterly,2,1,0,0,0
POL04307,49,Female,Single,Urban,High,Endowment,18,13906,220513,Yearly,3,0,0,1,0
POL04308,67,Male,Married,Semi-Urban,Low,Endowment,16,14868,115993,Quarterly,0,0,0,0,0
POL04309,48,Male,Single,Urban,High,Term,14,23546,378578,Monthly,3,1,1,0,0
POL04310,25,Female,Divorced,Semi-Urban,High,ULIP,12,38276,466595,Quarterly,2,1,1,1,0
POL04311,36,Male,Single,Semi-Urban,Medium,Endowment,17,12319,145439,Quarterly,1,0,1,0,0
POL04312,56,Female,Married,Urban,Medium,Term,5,38149,677965,Quarterly,4,0,1,0,0
POL04313,58,Female,Married,Rural,Medium,ULIP,14,6845,106980,Quarterly,4,2,0,0,0
POL04314,22,Male,Married,Semi-Urban,Medium,Term,6,28684,157580,Monthly,0,0,0,0,0
POL04315,24,Male,Single,Urban,Medium,Endowment,15,34858,329150,Yearly,0,0,1,0,0
POL04316,68,Male,Divorced,Rural,Low,ULIP,7,47678,861246,Quarterly,2,0,1,1,0
POL04317,45,Female,Divorced,Semi-Urban,Medium,Term,14,31667,167040,Monthly,0,0,0,1,0
POL04318,48,Female,Married,Rural,Low,Term,18,30293,399225,Quarterly,0,0,1,0,0
POL04319,61,Female,Single,Urban,Medium,Term,1,29893,475818,Quarterly,0,0,1,0,0
POL04320,57,Male,Married,Rural,High,Endowment,6,9629,137962,Quarterly,3,0,0,0,0
POL04321,55,Male,Single,Rural,Low,Endowment,3,10704,175631,Monthly,3,2,1,0,0
POL04322,50,Female,Divorced,Semi-Urban,Medium,Whole Life,5,6776,107639,Quarterly,1,1,0,0,0
POL04323,45,Male,Single,Semi-Urban,Medium,Endowment,12,36236,557326,Quarterly,3,2,1,0,0
POL04324,45,Male,Single,Urban,Low,Term,11,6244,108165,Yearly,4,0,0,0,0
POL04325,63,Female,Married,Semi-Urban,High,Endowment,13,6333,93002,Monthly,1,0,0,0,0
POL04326,25,Female,Single,Rural,Medium,Term,16,8669,95673,Yearly,0,0,1,0,0
POL04327,24,Male,Divorced,Rural,Medium,Term,18,22584,272783,Yearly,4,0,0,0,0
POL04328,55,Female,Divorced,Urban,Low,Term,17,32277,508390,Yearly,1,0,0,0,0
POL04329,44,Male,Divorced,Semi-Urban,Low,ULIP,17,6933,125796,Yearly,1,0,1,0,0
POL04330,44,Female,Married,Semi-Urban,Low,Whole Life,11,38514,349833,Quarterly,4,1,0,0,0
POL04331,66,Female,Single,Urban,Low,Whole Life,10,46800,474137,Yearly,1,0,1,0,0
POL04332,26,Female,Single,Semi-Urban,Medium,Term,16,29357,556640,Monthly,4,0,1,1,0
POL04333,52,Male,Married,Rural,Medium,Endowment,2,32071,438656,Quarterly,1,0,1,0,0
POL04334,62,Male,Divorced,Urban,Low,Whole Life,17,11827,90883,Yearly,1,1,1,0,0
POL04335,27,Female,Divorced,Semi-Urban,Low,Term,10,35844,536062,Yearly,1,0,1,0,0
POL04336,58,Female,Married,Rural,Medium,Endowment,13,30664,609030,Monthly,4,0,0,0,1
POL04337,31,Female,Married,Urban,Medium,ULIP,12,5792,100501,Monthly,1,1,1,0,0
POL04338,61,Male,Divorced,Rural,Medium,ULIP,15,44695,723438,Yearly,3,1,0,1,0
POL04339,28,Female,Divorced,Rural,Low,Term,7,22651,183941,Yearly,3,1,0,0,0
POL04340,60,Female,Single,Semi-Urban,High,Endowment,13,47510,861931,Yearly,3,0,0,0,1
POL04341,59,Female,Divorced,Rural,High,ULIP,12,44137,568786,Yearly,3,0,0,1,1
POL04342,42,Female,Divorced,Semi-Urban,Medium,ULIP,12,24074,441501,Yearly,3,0,0,0,0
POL04343,41,Male,Single,Rural,Medium,ULIP,2,12874,128063,Monthly,0,0,1,1,0
POL04344,24,Male,Married,Semi-Urban,Medium,Endowment,5,21676,128555,Monthly,1,0,0,0,1
POL04345,43,Female,Single,Semi-Urban,High,Term,2,44632,541816,Quarterly,2,0,0,0,0
POL04346,68,Male,Single,Urban,Medium,Term,13,41790,378097,Quarterly,0,0,1,1,0
POL04347,25,Male,Divorced,Semi-Urban,High,ULIP,3,23032,362257,Monthly,4,1,1,0,1
POL04348,49,Male,Married,Rural,Low,Term,11,35885,694611,Quarterly,0,0,1,0,0
POL04349,33,Female,Divorced,Urban,Medium,Whole Life,16,16008,245956,Yearly,2,0,1,0,0
POL04350,59,Male,Married,Urban,Medium,ULIP,1,49870,912820,Quarterly,0,0,0,0,0
POL04351,57,Male,Single,Rural,Medium,Endowment,19,48878,576533,Yearly,1,0,1,0,0
POL04352,68,Male,Married,Rural,Medium,Term,11,10171,168580,Yearly,3,1,0,0,0
POL04353,62,Female,Divorced,Urban,High,Endowment,9,14589,257432,Quarterly,1,0,1,0,0
POL04354,26,Female,Married,Urban,Medium,Term,14,23077,361458,Quarterly,0,0,1,0,0
POL04355,34,Male,Married,Semi-Urban,Medium,Endowment,9,11710,147741,Yearly,2,1,1,0,1
POL04356,44,Male,Married,Urban,Medium,Endowment,7,25236,363095,Monthly,4,0,1,0,1
POL04357,51,Female,Divorced,Rural,Medium,Term,16,43227,670347,Quarterly,1,1,1,0,0
POL04358,58,Female,Single,Urban,Medium,ULIP,3,19937,175371,Quarterly,2,0,1,0,0
POL04359,46,Male,Single,Rural,Medium,ULIP,19,14754,252937,Monthly,4,1,1,0,1
POL04360,69,Male,Married,Rural,Medium,Endowment,4,30688,590893,Quarterly,3,1,0,1,0
POL04361,48,Female,Married,Semi-Urban,Low,Whole Life,7,12048,144318,Yearly,1,1,1,0,0
POL04362,35,Female,Married,Semi-Urban,Low,Endowment,12,27568,427745,Monthly,1,0,0,1,0
POL04363,69,Male,Single,Semi-Urban,High,Whole Life,18,37047,594803,Monthly,3,1,1,0,0
POL04364,68,Female,Divorced,Rural,Low,ULIP,5,14483,216284,Yearly,3,0,1,0,1
POL04365,57,Male,Married,Rural,Low,Whole Life,10,22545,297745,Yearly,0,2,0,0,0
POL04366,60,Male,Married,Rural,Medium,Term,12,22413,408470,Yearly,4,0,1,0,0
POL04367,37,Male,Married,Semi-Urban,Low,Whole Life,8,33913,397931,Monthly,2,0,1,1,1
POL04368,43,Female,Single,Urban,Medium,Term,19,38746,229242,Yearly,3,0,1,0,0
POL04369,42,Male,Single,Urban,Low,Endowment,15,13709,242215,Quarterly,0,0,0,0,0
POL04370,42,Male,Divorced,Semi-Urban,Low,Whole Life,1,30358,458700,Quarterly,4,0,1,0,1
POL04371,29,Female,Married,Semi-Urban,High,Term,3,16023,284230,Yearly,4,0,1,0,0
POL04372,37,Female,Married,Rural,Medium,Endowment,18,34851,246682,Quarterly,1,0,1,0,0
POL04373,52,Male,Single,Rural,Low,Whole Life,18,33756,184351,Quarterly,0,0,1,0,0
POL04374,63,Male,Single,Rural,Medium,Whole Life,2,16145,307007,Monthly,0,0,1,0,0
POL04375,31,Female,Married,Urban,Medium,Term,5,26192,188999,Yearly,1,0,0,0,0
POL04376,53,Female,Married,Urban,Medium,Endowment,1,23839,408714,Quarterly,2,1,1,0,0
POL04377,55,Female,Married,Semi-Urban,Medium,Term,10,32410,562253,Yearly,3,0,1,1,0
POL04378,30,Male,Single,Semi-Urban,Low,Whole Life,10,45160,705876,Yearly,1,0,1,1,1
POL04379,38,Male,Married,Rural,Medium,Endowment,5,16447,114618,Quarterly,3,0,1,1,0
POL04380,32,Male,Divorced,Urban,Medium,ULIP,18,26033,390780,Quarterly,0,0,1,1,0
POL04381,53,Female,Single,Urban,Low,ULIP,15,46355,849979,Monthly,1,1,1,1,0
POL04382,31,Male,Divorced,Semi-Urban,Medium,ULIP,8,15129,172213,Monthly,2,1,0,1,0
POL04383,43,Female,Divorced,Urban,Medium,Whole Life,17,35358,396106,Monthly,3,0,0,1,1
POL04384,38,Male,Single,Rural,Medium,ULIP,12,18907,220131,Quarterly,3,1,1,1,1
POL04385,25,Female,Married,Urban,Low,Whole Life,12,26637,166057,Monthly,3,1,0,0,1
POL04386,69,Male,Divorced,Rural,High,Endowment,1,43196,793959,Yearly,0,0,0,0,0
POL04387,68,Male,Married,Rural,High,Term,4,27369,493674,Monthly,3,1,1,0,0
POL04388,46,Female,Divorced,Rural,Medium,Whole Life,8,34481,688538,Monthly,4,1,1,0,1
POL04389,42,Female,Single,Rural,Medium,Endowment,1,36681,505381,Monthly,3,0,1,0,1
POL04390,58,Male,Married,Urban,Medium,Endowment,15,7589,123456,Yearly,0,1,1,0,0
POL04391,59,Female,Divorced,Urban,Low,Endowment,18,28560,229624,Yearly,1,0,0,0,1
POL04392,22,Female,Divorced,Rural,Medium,Term,1,8034,120613,Quarterly,3,0,0,0,0
POL04393,46,Male,Single,Semi-Urban,Medium,Whole Life,11,5169,76222,Monthly,3,1,1,0,0
POL04394,57,Female,Divorced,Semi-Urban,Medium,Endowment,2,31913,590969,Yearly,1,1,1,1,0
POL04395,38,Male,Single,Rural,Low,ULIP,1,8239,143868,Yearly,4,0,1,0,0
POL04396,62,Male,Divorced,Rural,Low,ULIP,12,8415,160532,Yearly,0,0,0,0,0
POL04397,45,Female,Married,Semi-Urban,Medium,Endowment,16,24952,449946,Quarterly,1,0,1,1,0
POL04398,23,Female,Single,Urban,Low,ULIP,10,16408,295842,Quarterly,0,0,1,0,0
POL04399,61,Male,Divorced,Urban,Medium,ULIP,18,8484,50529,Quarterly,1,0,0,0,0
POL04400,36,Male,Divorced,Semi-Urban,Medium,Whole Life,15,23225,410836,Monthly,2,0,0,0,0
POL04401,53,Male,Married,Rural,Low,Term,17,19923,281156,Yearly,4,0,1,1,0
POL04402,60,Male,Divorced,Rural,Medium,Whole Life,10,25936,277688,Quarterly,2,1,0,0,0
POL04403,27,Male,Single,Urban,Medium,Endowment,3,44612,260878,Quarterly,1,1,1,0,0
POL04404,22,Male,Divorced,Urban,Medium,Endowment,16,24410,370180,Yearly,1,2,0,1,0
POL04405,68,Female,Divorced,Rural,Low,ULIP,6,34997,347276,Yearly,0,1,0,1,1
POL04406,44,Female,Married,Urban,Low,Whole Life,3,41733,501490,Monthly,1,0,0,0,1
POL04407,60,Female,Married,Semi-Urban,High,Endowment,9,44952,684435,Monthly,0,1,0,1,0
POL04408,38,Male,Divorced,Semi-Urban,Medium,Endowment,11,26863,501709,Monthly,0,0,0,0,0
POL04409,55,Female,Married,Urban,Medium,ULIP,13,10380,180420,Quarterly,1,0,1,0,0
POL04410,62,Male,Divorced,Rural,Low,ULIP,18,25710,302322,Quarterly,0,3,0,0,0
POL04411,50,Male,Divorced,Semi-Urban,Low,Endowment,4,20285,219417,Yearly,4,0,1,0,0
POL04412,30,Female,Single,Urban,Medium,Whole Life,8,32260,277329,Monthly,2,0,1,0,1
POL04413,34,Male,Divorced,Urban,High,Term,13,37879,401002,Yearly,1,1,0,1,0
POL04414,27,Male,Single,Rural,High,Whole Life,10,21143,140932,Monthly,0,0,0,0,0
POL04415,27,Male,Single,Urban,High,ULIP,2,12413,242879,Monthly,0,0,1,0,1
POL04416,41,Male,Divorced,Semi-Urban,Low,Endowment,8,36578,497781,Monthly,0,0,0,0,0
POL04417,24,Male,Married,Urban,High,ULIP,6,19726,136446,Monthly,0,1,1,0,1
POL04418,38,Male,Divorced,Rural,High,Endowment,16,32015,329501,Yearly,4,1,1,0,0
POL04419,33,Female,Divorced,Urban,Low,Endowment,18,10983,145036,Yearly,1,0,0,1,0
POL04420,69,Male,Married,Semi-Urban,Medium,Term,17,24178,314151,Quarterly,1,0,1,1,0
POL04421,68,Male,Married,Semi-Urban,Medium,ULIP,6,31990,176986,Monthly,4,0,1,1,0
POL04422,66,Male,Single,Urban,Low,Term,13,15321,295122,Yearly,4,1,0,0,0
POL04423,22,Male,Divorced,Rural,Medium,Whole Life,14,48829,445839,Monthly,4,0,0,1,0
POL04424,38,Female,Married,Semi-Urban,High,ULIP,10,41366,216872,Monthly,1,1,1,0,0
POL04425,24,Female,Married,Rural,High,Term,11,39294,241526,Quarterly,3,2,1,0,0
POL04426,47,Male,Single,Rural,High,ULIP,13,45677,625908,Quarterly,2,1,0,0,0
POL04427,36,Male,Divorced,Semi-Urban,Medium,Term,12,39737,280812,Yearly,4,1,0,1,0
POL04428,57,Male,Married,Urban,Medium,Term,9,46911,263915,Yearly,4,0,0,0,0
POL04429,53,Female,Single,Rural,Medium,ULIP,4,22886,244751,Quarterly,1,0,0,0,1
POL04430,53,Female,Single,Urban,Medium,Whole Life,7,49296,706974,Yearly,1,1,0,0,0
POL04431,25,Female,Single,Rural,Low,Term,2,27791,185577,Yearly,2,1,0,0,0
POL04432,39,Female,Single,Semi-Urban,Medium,Term,7,13301,129018,Quarterly,0,0,1,0,0
POL04433,40,Male,Divorced,Rural,Low,ULIP,9,40122,452030,Monthly,1,1,1,0,0
POL04434,64,Female,Divorced,Urban,Low,Whole Life,5,43087,318494,Monthly,2,0,1,0,1
POL04435,56,Female,Married,Urban,Low,ULIP,15,37993,478373,Quarterly,1,0,1,0,0
POL04436,61,Male,Married,Rural,High,Endowment,18,40779,256019,Monthly,1,0,0,0,0
POL04437,35,Male,Married,Rural,Low,ULIP,4,41894,238702,Monthly,1,1,0,1,0
POL04438,54,Female,Married,Rural,Medium,Endowment,19,38381,491182,Quarterly,3,4,1,1,0
POL04439,35,Female,Married,Semi-Urban,High,Term,7,19082,166365,Yearly,3,1,1,0,0
POL04440,55,Female,Single,Urban,Medium,Whole Life,8,10458,67251,Quarterly,4,0,1,0,0
POL04441,25,Female,Divorced,Rural,Low,Whole Life,17,46770,531245,Quarterly,3,0,0,0,0
POL04442,45,Male,Single,Urban,Medium,ULIP,13,27300,511250,Monthly,2,0,1,0,0
POL04443,50,Male,Divorced,Urban,Low,Endowment,11,7699,122128,Quarterly,1,1,0,1,1
POL04444,40,Female,Single,Urban,Low,ULIP,1,34485,594322,Monthly,3,0,1,1,0
POL04445,27,Female,Single,Urban,High,Whole Life,2,45285,818694,Quarterly,1,0,0,1,0
POL04446,54,Female,Married,Rural,Low,Endowment,17,6019,117908,Yearly,0,0,1,0,0
POL04447,61,Female,Divorced,Urban,Medium,Whole Life,5,37471,616349,Monthly,4,1,0,0,0
POL04448,40,Female,Divorced,Urban,Medium,Endowment,6,25270,356967,Quarterly,3,0,1,0,0
POL04449,22,Male,Divorced,Semi-Urban,Low,ULIP,7,27615,289443,Monthly,1,0,1,0,1
POL04450,26,Male,Married,Rural,Medium,Term,15,18698,144435,Quarterly,0,0,1,1,0
POL04451,48,Male,Married,Urban,Low,Term,19,43346,663189,Quarterly,4,0,1,0,0
POL04452,37,Female,Married,Urban,Medium,Endowment,16,11729,233691,Quarterly,4,0,0,0,0
POL04453,27,Female,Married,Rural,Medium,Endowment,13,44729,537212,Monthly,0,0,1,0,0
POL04454,61,Male,Single,Rural,Low,Term,5,16171,256394,Monthly,3,0,1,0,0
POL04455,34,Male,Divorced,Urban,Medium,ULIP,3,18947,235442,Yearly,3,0,0,0,0
POL04456,69,Female,Married,Semi-Urban,Low,ULIP,3,39725,456003,Yearly,1,1,1,1,0
POL04457,56,Male,Married,Semi-Urban,Medium,Whole Life,19,24450,272729,Yearly,2,1,0,0,0
POL04458,40,Female,Married,Rural,Medium,Whole Life,14,18300,230019,Yearly,1,0,1,0,0
POL04459,33,Female,Married,Rural,Medium,Term,16,24064,252754,Quarterly,1,2,1,0,1
POL04460,37,Male,Divorced,Semi-Urban,High,Term,17,9441,153242,Monthly,1,0,1,0,0
POL04461,64,Male,Single,Semi-Urban,Medium,Term,4,24332,440751,Quarterly,0,0,0,0,0
POL04462,31,Male,Single,Semi-Urban,High,Endowment,13,25115,458179,Monthly,4,0,1,0,0
POL04463,46,Female,Married,Semi-Urban,Low,Whole Life,8,38869,327101,Monthly,4,0,0,0,0
POL04464,41,Female,Single,Semi-Urban,High,Term,19,26868,495409,Quarterly,2,2,1,0,0
POL04465,52,Male,Married,Rural,Medium,Term,5,46997,475763,Quarterly,3,1,1,1,0
POL04466,25,Female,Married,Rural,Medium,Whole Life,2,25615,246918,Monthly,1,0,1,0,0
POL04467,65,Female,Divorced,Rural,High,Term,15,18615,296003,Yearly,0,0,1,0,0
POL04468,44,Female,Single,Rural,Medium,Term,2,19732,188844,Yearly,0,0,1,0,0
POL04469,23,Male,Single,Urban,High,ULIP,11,30367,175961,Monthly,1,2,1,0,0
POL04470,43,Female,Married,Semi-Urban,Medium,Whole Life,13,47738,506226,Quarterly,0,0,1,0,0
POL04471,58,Male,Divorced,Semi-Urban,Medium,ULIP,10,5981,94631,Quarterly,0,1,0,0,0
POL04472,29,Male,Married,Rural,Medium,Whole Life,3,26554,263000,Monthly,1,0,0,0,0
POL04473,28,Female,Divorced,Semi-Urban,Low,Term,5,30319,437909,Quarterly,2,0,1,0,1
POL04474,35,Male,Single,Urban,Medium,Endowment,3,21130,314874,Monthly,0,1,1,0,0
POL04475,24,Female,Divorced,Urban,High,Endowment,6,23815,381183,Monthly,4,0,1,0,0
POL04476,37,Male,Single,Urban,Medium,ULIP,13,13566,250387,Monthly,4,1,1,0,0
POL04477,40,Male,Single,Rural,Medium,Endowment,10,31329,359922,Quarterly,4,1,1,1,0
POL04478,39,Female,Single,Semi-Urban,Medium,Endowment,19,11349,85077,Yearly,1,0,1,1,0
POL04479,37,Male,Married,Urban,Medium,ULIP,8,15728,153880,Monthly,4,0,0,1,1
POL04480,29,Male,Married,Urban,Low,Term,18,45316,520341,Quarterly,3,0,0,1,0
POL04481,54,Male,Divorced,Semi-Urban,Low,Whole Life,3,23375,367183,Yearly,0,0,0,0,1
POL04482,33,Female,Married,Semi-Urban,Low,Term,17,26814,139347,Monthly,2,1,1,0,0
POL04483,32,Female,Married,Urban,Medium,ULIP,8,41214,401291,Yearly,4,1,0,0,0
POL04484,26,Male,Divorced,Urban,High,Term,10,26545,443238,Quarterly,1,0,1,0,0
POL04485,48,Male,Single,Semi-Urban,Low,Term,2,23953,360800,Yearly,2,0,0,0,0
POL04486,33,Male,Divorced,Rural,Low,ULIP,12,7872,125763,Yearly,1,1,0,1,1
POL04487,38,Female,Married,Semi-Urban,Medium,ULIP,6,14368,246801,Quarterly,2,0,1,0,0
POL04488,27,Female,Single,Rural,Low,ULIP,2,39103,654917,Monthly,2,1,0,0,1
POL04489,54,Male,Divorced,Urban,Medium,Endowment,3,10413,158618,Quarterly,0,0,1,0,0
POL04490,26,Female,Single,Rural,Low,ULIP,17,34269,397346,Quarterly,2,0,1,0,0
POL04491,49,Female,Married,Rural,Medium,ULIP,7,25156,496930,Monthly,3,1,1,1,0
POL04492,35,Female,Married,Urban,High,ULIP,5,18423,249375,Monthly,3,1,1,0,0
POL04493,26,Female,Divorced,Urban,Medium,ULIP,1,43062,346284,Quarterly,3,1,1,1,0
POL04494,54,Male,Single,Rural,Medium,Term,8,47805,448993,Monthly,1,1,0,0,0
POL04495,69,Female,Married,Semi-Urban,Medium,ULIP,12,6987,107623,Monthly,0,0,1,1,0
POL04496,62,Female,Single,Semi-Urban,Medium,Whole Life,14,42597,803851,Quarterly,1,0,0,0,0
POL04497,40,Male,Divorced,Urban,High,ULIP,16,23369,179492,Quarterly,4,1,0,0,1
POL04498,43,Male,Divorced,Urban,Medium,Whole Life,10,32868,204938,Quarterly,3,0,0,1,1
POL04499,26,Female,Divorced,Semi-Urban,Low,Whole Life,15,16434,299476,Quarterly,0,1,1,0,0
POL04500,23,Female,Married,Semi-Urban,Low,Endowment,15,19548,366117,Yearly,3,0,1,0,0
POL04501,51,Male,Married,Urban,Medium,Endowment,10,21636,197876,Yearly,0,1,1,0,0
POL04502,68,Male,Married,Semi-Urban,Medium,Term,7,37383,398476,Monthly,1,0,1,0,0
POL04503,60,Male,Married,Rural,Medium,ULIP,3,47196,703353,Yearly,1,0,0,0,1
POL04504,25,Female,Divorced,Urban,Low,ULIP,2,22007,218946,Yearly,3,1,1,0,1
POL04505,54,Female,Married,Rural,Low,Whole Life,6,40924,743072,Yearly,2,0,1,0,0
POL04506,34,Male,Married,Rural,Medium,ULIP,9,35211,232874,Monthly,0,1,0,1,0
POL04507,41,Female,Married,Rural,High,Whole Life,10,16328,90942,Yearly,4,0,0,1,0
POL04508,28,Male,Divorced,Rural,Medium,Endowment,4,8389,68179,Quarterly,2,0,1,0,0
POL04509,36,Female,Divorced,Semi-Urban,Low,Term,3,14458,134333,Quarterly,1,0,1,1,0
POL04510,44,Male,Married,Urban,High,Endowment,9,7945,53183,Monthly,0,1,1,0,0
POL04511,35,Male,Single,Semi-Urban,Medium,ULIP,17,14352,85901,Monthly,2,0,1,0,0
POL04512,44,Female,Single,Rural,Medium,Whole Life,14,15486,252950,Monthly,4,1,0,0,0
POL04513,40,Female,Married,Rural,Low,Endowment,10,46400,346336,Yearly,2,1,0,0,0
POL04514,50,Female,Married,Rural,Medium,ULIP,13,7092,132683,Monthly,4,0,1,0,0
POL04515,41,Female,Married,Rural,High,Whole Life,12,41527,436863,Monthly,1,0,0,0,0
POL04516,50,Female,Divorced,Urban,Medium,ULIP,1,10112,152277,Monthly,0,0,0,1,0
POL04517,45,Female,Single,Urban,Medium,ULIP,19,21937,183854,Quarterly,1,0,1,0,0
POL04518,39,Male,Divorced,Urban,Medium,Term,19,42672,367185,Monthly,0,1,1,0,0
POL04519,31,Female,Single,Rural,Low,Endowment,6,6112,83249,Quarterly,2,1,1,0,0
POL04520,62,Male,Divorced,Rural,Medium,ULIP,13,40545,543694,Quarterly,1,0,1,0,0
POL04521,29,Male,Divorced,Urban,Low,ULIP,19,36740,607346,Monthly,0,1,1,0,0
POL04522,47,Female,Married,Urban,Medium,Term,13,28481,466154,Monthly,4,1,0,1,0
POL04523,50,Male,Married,Urban,High,Term,4,15025,226281,Yearly,0,0,1,1,0
POL04524,31,Male,Married,Semi-Urban,High,Whole Life,2,39082,458703,Monthly,1,0,1,1,0
POL04525,38,Female,Divorced,Rural,High,ULIP,15,18562,340791,Monthly,1,0,0,0,1
POL04526,23,Female,Married,Urban,Medium,ULIP,12,16304,233777,Monthly,2,2,1,0,0
POL04527,27,Female,Divorced,Urban,Medium,ULIP,7,12015,238533,Monthly,4,0,1,0,1
POL04528,26,Male,Divorced,Rural,Medium,ULIP,18,49885,862538,Monthly,0,0,1,0,0
POL04529,49,Female,Married,Semi-Urban,Low,Term,13,10710,60668,Monthly,1,2,1,0,0
POL04530,62,Female,Married,Rural,Low,Endowment,17,17588,172519,Yearly,0,1,1,0,0
POL04531,26,Female,Divorced,Urban,Medium,Term,4,25967,352583,Yearly,3,0,1,0,0
POL04532,39,Female,Single,Urban,Low,Whole Life,14,26904,425676,Monthly,4,1,1,1,0
